"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126146","2020-02-02","2020","02","02","","5.1","","-6.6","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-03","2020","02","03","","2.5","","-5.0","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","1","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-04","2020","02","04","","-1.5","","-8.7","","-5.1","","23.1","","0.0","","0.0","","1.0","","1.4","","1","E","18","","54",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-05","2020","02","05","","0.2","","-2.1","","-1.0","","19.0","","0.0","","0.0","","7.6","","5.2","","2","","17","","37",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-06","2020","02","06","","1.3","","-1.8","","-0.3","","18.3","","0.0","","0.0","","6.6","","6.1","","9","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-07","2020","02","07","","3.8","","-0.1","","1.9","","16.1","","0.0","","2.0","","1.6","","3.6","","3","","19","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-08","2020","02","08","","4.4","","0.4","","2.4","","15.6","","0.0","","0.4","","0.4","","0.6","","1","","1","","32",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-09","2020","02","09","","2.1","","-6.2","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","2","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-10","2020","02","10","","3.7","","-4.2","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-11","2020","02","11","","8.6","","-3.6","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","","17","","52",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-12","2020","02","12","","6.2","","-4.2","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","6","","32",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-13","2020","02","13","","5.2","","-4.6","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","16","","46",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-14","2020","02","14","","8.3","","0.8","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","16","","41",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-15","2020","02","15","","6.7","","2.3","","4.5","","13.5","","0.0","","0.2","","0.0","","0.2","","","","19","","48",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-16","2020","02","16","","7.7","","-2.4","","2.7","","15.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-17","2020","02","17","","6.6","","-2.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-18","2020","02","18","","7.5","","-2.7","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-19","2020","02","19","","3.4","","-7.2","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-20","2020","02","20","","7.2","","-8.7","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","17","","45",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-21","2020","02","21","","7.8","","-0.8","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","15","","45",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-22","2020","02","22","","8.2","","0.0","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","17","","41",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-23","2020","02","23","","7.5","","-2.2","","2.7","","15.3","","0.0","","0.4","","0.0","T","0.4","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-24","2020","02","24","","8.8","","-3.2","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","3","","63",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-25","2020","02","25","","4.8","","-4.8","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-02-26","2020","02","26","","10.9","","0.7","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","15","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-27","2020","02","27","","10.9","","2.5","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","16","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-28","2020","02","28","","12.0","","2.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","19","","55",""
"-119.60","49.46","PENTICTON A","1126146","2020-02-29","2020","02","29","","10.3","","-1.7","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","","","26","","58",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-01","2020","03","01","","9.1","","-5.6","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","25","","42",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-02","2020","03","02","","10.5","","2.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","19","","46",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-03","2020","03","03","","16.1","","-0.6","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","18","","63",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-04","2020","03","04","","12.2","","-2.7","","4.8","","13.2","","0.0","","1.0","","0.0","","1.0","","","","28","","74",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-05","2020","03","05","","12.5","","-2.4","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","20","","71",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-06","2020","03","06","","10.8","","-1.6","","4.6","","13.4","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-03-07","2020","03","07","","7.4","","0.0","","3.7","","14.3","","0.0","","4.8","","0.0","","4.8","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-03-08","2020","03","08","","7.6","","-2.7","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","","","2","","33",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-09","2020","03","09","","7.2","","-8.3","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-03-10","2020","03","10","","8.8","","-5.6","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","19","","45",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-11","2020","03","11","","9.5","","-0.7","","4.4","","13.6","","0.0","","2.0","","0.0","T","2.0","","","","34","","52",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-12","2020","03","12","","7.2","","-3.2","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","1","","33",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-13","2020","03","13","","2.2","","-1.6","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","","","32","","52",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-14","2020","03","14","","0.1","","-4.8","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","","","32","","65",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-15","2020","03","15","","4.0","","-7.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","36","","50",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-16","2020","03","16","","6.0","","-7.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","36","","33",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-17","2020","03","17","","9.2","","-6.5","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","","","33","","33",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-18","2020","03","18","","11.0","","-4.1","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","34","","32",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-19","2020","03","19","","10.8","","-4.8","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","2","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-20","2020","03","20","","11.3","","-3.4","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-03-21","2020","03","21","","15.5","","-4.8","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-22","2020","03","22","","13.3","","-5.2","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","19","","61",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-23","2020","03","23","","14.3","","-2.2","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","2","","58",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-24","2020","03","24","","10.1","","-2.9","","3.6","","14.4","","0.0","","0.2","","0.0","","0.2","","","","32","","52",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-25","2020","03","25","","10.0","","-2.2","","3.9","","14.1","","0.0","","0.0","T","0.0","","0.0","T","","","31","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-26","2020","03","26","","10.8","","-5.5","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","","","23","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-27","2020","03","27","","12.8","","2.7","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","17","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-28","2020","03","28","","14.2","","5.0","","9.6","","8.4","","0.0","","0.2","","0.0","","0.2","","","","19","","50",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-29","2020","03","29","","16.5","","5.3","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","18","","58",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-30","2020","03","30","","12.1","","5.0","","8.6","","9.4","","0.0","","5.2","","0.2","","5.4","","","","18","","72",""
"-119.60","49.46","PENTICTON A","1126146","2020-03-31","2020","03","31","","10.2","","-1.7","","4.3","","13.7","","0.0","","0.2","","0.0","","0.2","","","","36","","41",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-01","2020","04","01","","6.4","","-4.0","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","35","","42",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-02","2020","04","02","","8.3","","-6.8","","0.8","","17.2","","0.0","","0.0","T","0.0","","0.0","T","","","21","","41",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-03","2020","04","03","","9.6","","-0.6","","4.5","","13.5","","0.0","","0.0","","0.0","T","0.0","T","","","29","","58",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-04","2020","04","04","","7.0","","-3.6","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-04-05","2020","04","05","","8.0","","-2.1","","3.0","","15.0","","0.0","","0.6","","0.0","","0.6","","","","3","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-06","2020","04","06","","15.3","","-2.1","","6.6","","11.4","","0.0","","0.0","T","0.0","","0.0","T","","","24","","48",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-07","2020","04","07","","17.8","","-0.6","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","3","","46",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-08","2020","04","08","","14.8","","-1.5","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","33","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-09","2020","04","09","","16.5","","-1.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-04-10","2020","04","10","","18.1","","1.6","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","3","","42",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-11","2020","04","11","","12.4","","2.0","","7.2","","10.8","","0.0","","3.4","","0.0","","3.4","","","","35","","61",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-12","2020","04","12","","12.0","","-4.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","1","","42",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-13","2020","04","13","","16.3","","-4.8","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-04-14","2020","04","14","","14.8","","3.6","","9.2","","8.8","","0.0","","0.4","","0.0","","0.4","","","","33","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-15","2020","04","15","","17.4","","3.5","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","34","","50",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-16","2020","04","16","","17.6","","-4.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-04-17","2020","04","17","","16.0","","1.5","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","16","","33",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-18","2020","04","18","","17.9","","2.1","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-19","2020","04","19","","18.5","","1.8","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-04-20","2020","04","20","","23.0","","0.5","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","2","","46",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-21","2020","04","21","","20.4","","3.0","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","3","","46",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-22","2020","04","22","","14.0","","1.9","","8.0","","10.0","","0.0","","2.2","","0.0","","2.2","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-04-23","2020","04","23","","19.0","","2.5","","10.8","","7.2","","0.0","","0.0","T","0.0","","0.0","T","","","34","","50",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-24","2020","04","24","","18.9","","0.5","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","17","","35",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-25","2020","04","25","","17.8","","6.7","","12.3","","5.7","","0.0","","0.6","","0.0","","0.6","","","","18","","68",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-26","2020","04","26","","17.8","","1.0","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","32","","33",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-27","2020","04","27","","19.5","","4.3","","11.9","","6.1","","0.0","","0.0","T","0.0","","0.0","T","","","24","","58",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-28","2020","04","28","","17.8","","-0.8","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","18","","48",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-29","2020","04","29","","15.2","","7.2","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","7","","48",""
"-119.60","49.46","PENTICTON A","1126146","2020-04-30","2020","04","30","","19.0","","4.9","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","33","","58",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-01","2020","05","01","","19.9","","-0.6","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","18","","45",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-02","2020","05","02","","21.4","","3.3","","12.4","","5.6","","0.0","","4.2","","0.0","","4.2","","","","25","","67",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-03","2020","05","03","","15.6","","3.7","","9.7","","8.3","","0.0","","9.2","","0.0","","9.2","","","","16","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-04","2020","05","04","","17.5","","-1.2","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","16","","37",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-05","2020","05","05","","22.8","","2.3","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","17","","32",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-06","2020","05","06","","14.4","","7.9","","11.2","","6.8","","0.0","","10.8","","0.0","","10.8","","","","33","","67",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-07","2020","05","07","","19.2","","8.4","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","2","","45",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-08","2020","05","08","","20.8","","3.3","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","33","","37",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-09","2020","05","09","","23.7","","4.6","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-05-10","2020","05","10","","23.9","","7.4","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2020-05-11","2020","05","11","","24.2","","9.3","","16.8","","1.2","","0.0","","0.0","","0.0","","","M","","","35","","32",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-12","2020","05","12","","17.8","","10.3","","14.1","","3.9","","0.0","","0.0","T","0.0","","0.0","T","","","33","","81",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-13","2020","05","13","","20.9","","8.6","","14.8","","3.2","","0.0","","","M","","","","M","","","17","","40",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-14","2020","05","14","","20.2","","6.8","","13.5","","4.5","","0.0","","","M","","","","M","","","20","","39",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-15","2020","05","15","","21.1","","5.9","","13.5","","4.5","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-16","2020","05","16","","19.7","","5.9","","12.8","","5.2","","0.0","","","M","","","","M","","","16","","34",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-17","2020","05","17","","17.3","","10.6","","14.0","","4.0","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-18","2020","05","18","","21.6","","6.8","","14.2","","3.8","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-19","2020","05","19","","24.5","","6.7","","15.6","","2.4","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-20","2020","05","20","","24.1","","7.6","","15.9","","2.1","","0.0","","","M","","","","M","","","25","","36",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-21","2020","05","21","","16.1","","9.8","","13.0","","5.0","","0.0","","","M","","","","M","","","1","","37",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-22","2020","05","22","","12.9","","7.9","","10.4","","7.6","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-23","2020","05","23","","20.1","","6.2","","13.2","","4.8","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-24","2020","05","24","","23.5","","6.7","","15.1","","2.9","","0.0","","","M","","","","M","","","18","","31",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-25","2020","05","25","","15.9","","11.5","","13.7","","4.3","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-26","2020","05","26","","23.6","","8.0","","15.8","","2.2","","0.0","","","M","","","","M","","","2","","38",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-27","2020","05","27","","23.2","","7.1","","15.2","","2.8","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-28","2020","05","28","","22.9","","8.4","","15.7","","2.3","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-29","2020","05","29","","25.6","","12.4","","19.0","","0.0","","1.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-30","2020","05","30","","23.5","","12.8","","18.2","","0.0","","0.2","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-05-31","2020","05","31","","18.9","","8.6","","13.8","","4.2","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-06-01","2020","06","01","","22.4","","6.3","","14.4","","3.6","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-06-02","2020","06","02","","21.3","","4.5","","12.9","","5.1","","0.0","","","M","","","","M","","","19","","42",""
"-119.60","49.46","PENTICTON A","1126146","2020-06-03","2020","06","03","","22.2","","4.7","","13.5","","4.5","","0.0","","","M","","","","M","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2020-06-04","2020","06","04","","22.4","","5.8","","14.1","","3.9","","0.0","","","M","","","","M","","","","","",""
