"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126146","2013-01-31","2013","01","31","","3.2","","-1.5","","0.9","","17.1","","0.0","","0.0","","0.0","T","0.0","T","1","","15","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-01","2013","02","01","","3.5","","-1.9","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","1","","16","","59",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-02","2013","02","02","","0.6","","-4.8","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","1","","15","","35",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-03","2013","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-04","2013","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-05","2013","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-06","2013","02","06","","5.4","","1.6","","3.5","","14.5","","0.0","","1.0","","0.0","","1.0","","0","T","19","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-07","2013","02","07","","4.8","","-2.6","","1.1","","16.9","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-08","2013","02","08","","5.0","","-5.2","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-09","2013","02","09","","4.2","","-2.1","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-10","2013","02","10","","3.9","","-3.8","","0.1","","17.9","","0.0","","9.9","","0.0","","9.9","","","","36","","32",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-11","2013","02","11","","2.4","","-4.7","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-12","2013","02","12","","3.6","","0.2","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","","","16","","56",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-13","2013","02","13","","10.7","","-2.5","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","15","","33",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-14","2013","02","14","","7.7","","-4.1","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-15","2013","02","15","","7.3","","-3.2","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","16","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-16","2013","02","16","","6.4","","2.8","","4.6","","13.4","","0.0","","1.4","","0.0","","1.4","","","","19","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-17","2013","02","17","","5.6","","-1.8","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-18","2013","02","18","","1.8","","-5.7","","-2.0","","20.0","","0.0","","0.0","","3.2","","2.6","","2","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-19","2013","02","19","","6.9","","-2.0","","2.5","","15.5","","0.0","","1.0","","0.0","","1.0","","2","","36","","39",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-20","2013","02","20","","5.3","","-6.8","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","21","","37",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-21","2013","02","21","","4.6","","-1.4","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","17","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-22","2013","02","22","","6.3","","0.1","","3.2","","14.8","","0.0","","0.8","","0.6","","1.4","","","","18","","67",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-23","2013","02","23","","10.4","","-2.2","","4.1","","13.9","","0.0","","0.0","T","0.0","","0.0","T","","","36","","39",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-24","2013","02","24","","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","20","","67",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-25","2013","02","25","","6.6","","0.9","","3.8","","14.2","","0.0","","0.2","","0.0","","0.2","","","","20","","57",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-26","2013","02","26","","7.1","","0.2","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","20","","48",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-27","2013","02","27","","8.9","","2.3","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","20","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-02-28","2013","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-01","2013","03","01","","12.1","","5.4","","8.8","","9.2","","0.0","","0.4","","0.0","","0.4","","","","20","","57",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-02","2013","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-03","2013","03","03","","8.8","","0.4","","4.6","","13.4","","0.0","","0.6","","0.0","","0.6","","","","36","","52",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-04","2013","03","04","","8.2","","-2.3","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-05","2013","03","05","","5.5","","-1.3","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-06","2013","03","06","","3.5","","1.4","","2.5","","15.5","","0.0","","1.8","","0.0","","1.8","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-07","2013","03","07","","6.4","","0.2","","3.3","","14.7","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-08","2013","03","08","","8.4","","0.9","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-09","2013","03","09","","11.8","","-4.7","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-10","2013","03","10","","11.0","","0.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","17","","43",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-11","2013","03","11","","10.5","","-2.3","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-12","2013","03","12","","13.9","","1.6","","7.8","","10.2","","0.0","","1.2","","0.0","","1.2","","","","19","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-13","2013","03","13","","16.0","","2.4","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","18","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-14","2013","03","14","","14.9","","8.0","","11.5","","6.5","","0.0","","0.4","","0.0","","0.4","","","","20","","52",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-15","2013","03","15","","17.3","","4.7","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","","16","","43",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-16","2013","03","16","","12.0","","1.7","","6.9","","11.1","","0.0","","2.0","","0.0","","2.0","","","","29","","65",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-17","2013","03","17","","9.8","","2.1","","6.0","","12.0","","0.0","","0.0","T","0.0","","0.0","T","","","36","","52",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-18","2013","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-19","2013","03","19","","9.1","","-6.5","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","19","","61",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-20","2013","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-21","2013","03","21","","7.5","","-1.8","","2.9","","15.1","","0.0","","0.0","","0.2","","0.2","","","","25","","56",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-22","2013","03","22","","7.7","","-5.9","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","","","36","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-23","2013","03","23","","7.6","","-6.1","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-24","2013","03","24","","10.6","","-5.5","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","","","18","","41",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-25","2013","03","25","","11.3","","-5.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-26","2013","03","26","","12.7","","-5.9","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-27","2013","03","27","","14.3","","-3.1","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-28","2013","03","28","","16.1","","1.0","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-29","2013","03","29","","18.5","","-1.9","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-30","2013","03","30","","16.4","","-1.3","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-03-31","2013","03","31","","18.2","","-0.8","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-01","2013","04","01","","18.4","","2.1","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-02","2013","04","02","","20.3","","0.4","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","31","","33",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-03","2013","04","03","","17.5","","2.9","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-04","2013","04","04","","10.5","","6.6","","8.6","","9.4","","0.0","","4.4","","0.0","","4.4","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-05","2013","04","05","","16.4","","8.4","","12.4","","5.6","","0.0","","0.2","","0.0","","0.2","","","","19","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-06","2013","04","06","","14.1","","3.8","","9.0","","9.0","","0.0","","15.4","","0.0","","15.4","","","","18","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-07","2013","04","07","","7.2","","3.0","","5.1","","12.9","","0.0","","9.8","","0.0","","9.8","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-08","2013","04","08","","11.9","","3.2","","7.6","","10.4","","0.0","","10.0","","0.0","","10.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-09","2013","04","09","","13.1","","-1.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","18","","39",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-10","2013","04","10","","13.6","","5.8","","9.7","","8.3","","0.0","","2.0","","0.0","","2.0","","","","19","","65",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-11","2013","04","11","","12.4","","2.6","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","35","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-12","2013","04","12","","10.2","","-1.1","","4.6","","13.4","","0.0","","0.2","","0.0","","0.2","","","","19","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-13","2013","04","13","","11.5","","1.8","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","36","","43",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-14","2013","04","14","","9.0","","-0.6","","4.2","","13.8","","0.0","","2.8","","0.0","","2.8","","","","3","","33",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-15","2013","04","15","","8.3","","1.0","","4.7","","13.3","","0.0","","4.2","","0.0","","4.2","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-16","2013","04","16","","13.6","","-0.7","","6.5","","11.5","","0.0","","0.0","T","0.0","","0.0","T","","","18","","54",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-17","2013","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-18","2013","04","18","","15.6","","0.0","","7.8","","10.2","","0.0","","1.6","","0.0","","1.6","","","","18","","33",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-19","2013","04","19","","18.5","","7.6","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","30","","35",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-20","2013","04","20","","14.0","","5.6","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","3","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-21","2013","04","21","","12.2","","2.4","","7.3","","10.7","","0.0","","0.4","","0.0","","0.4","","","","36","","39",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-22","2013","04","22","","15.4","","-4.4","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-23","2013","04","23","","15.8","","0.3","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","36","","33",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-24","2013","04","24","","19.1","","-1.4","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-25","2013","04","25","","23.0","","1.1","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-26","2013","04","26","","23.9","","5.9","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","22","","48",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-27","2013","04","27","","19.5","","6.4","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","23","","59",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-28","2013","04","28","","18.3","","1.0","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","27","","56",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-29","2013","04","29","","10.7","","2.7","","6.7","","11.3","","0.0","","0.2","","0.0","","0.2","","","","35","","72",""
"-119.60","49.46","PENTICTON A","1126146","2013-04-30","2013","04","30","","12.3","","-0.2","","6.1","","11.9","","0.0","","1.4","","0.0","T","1.4","","","","33","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-01","2013","05","01","","17.5","","-4.2","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-02","2013","05","02","","19.8","","7.2","","13.5","","4.5","","0.0","","1.2","","0.0","","1.2","","","","36","","48",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-03","2013","05","03","","21.5","","5.5","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","1","","41",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-04","2013","05","04","","22.5","","4.9","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-05","2013","05","05","","24.6","","6.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","33","","69",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-06","2013","05","06","","26.5","","4.3","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-07","2013","05","07","","26.9","","6.3","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","34","","32",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-08","2013","05","08","","28.5","","9.8","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-09","2013","05","09","","28.0","","6.3","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","2","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-10","2013","05","10","","28.9","","9.8","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-11","2013","05","11","","30.3","","10.4","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-12","2013","05","12","","25.9","","13.3","","19.6","","0.0","","1.6","","0.0","T","0.0","","0.0","T","","","15","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-13","2013","05","13","","20.0","","10.2","","15.1","","2.9","","0.0","","10.2","","0.0","","10.2","","","","28","","82",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-14","2013","05","14","","17.7","","4.0","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","33","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-15","2013","05","15","","20.6","","5.7","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","8","","43",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-16","2013","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-17","2013","05","17","","23.5","","9.1","","16.3","","1.7","","0.0","","14.2","","0.0","","14.2","","","","35","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-18","2013","05","18","","18.8","","10.2","","14.5","","3.5","","0.0","","2.8","","0.0","","2.8","","","","20","","43",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-19","2013","05","19","","22.8","","4.9","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","14","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-20","2013","05","20","","23.4","","5.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","17","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-21","2013","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-22","2013","05","22","","12.0","","7.8","","9.9","","8.1","","0.0","","6.6","","0.0","","6.6","","","","17","","48",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-23","2013","05","23","","16.5","","3.7","","10.1","","7.9","","0.0","","0.2","","0.0","","0.2","","","","16","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-24","2013","05","24","","18.5","","1.8","","10.2","","7.8","","0.0","","0.4","","0.0","","0.4","","","","25","","59",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-25","2013","05","25","","18.8","","3.3","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","19","","44",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-26","2013","05","26","","21.9","","3.5","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","35","","48",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-27","2013","05","27","","19.5","","10.4","","15.0","","3.0","","0.0","","2.2","","0.0","","2.2","","","","17","","54",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-28","2013","05","28","","20.7","","11.4","","16.1","","1.9","","0.0","","4.0","","0.0","","4.0","","","","21","","59",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-29","2013","05","29","","18.4","","10.8","","14.6","","3.4","","0.0","","9.4","","0.0","","9.4","","","","17","","48",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-30","2013","05","30","","18.2","","7.1","","12.7","","5.3","","0.0","","1.2","","0.0","","1.2","","","","4","","43",""
"-119.60","49.46","PENTICTON A","1126146","2013-05-31","2013","05","31","","22.0","","3.7","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2013-06-01","2013","06","01","","19.2","","6.1","","12.7","","5.3","","0.0","","3.8","","0.0","","3.8","","","","34","","50",""
"-119.60","49.46","PENTICTON A","1126146","2013-06-02","2013","06","02","","20.9","","9.6","","15.3","","2.7","","0.0","","0.6","","0.0","","0.6","","","","36","","37",""
"-119.60","49.46","PENTICTON A","1126146","2013-06-03","2013","06","03","","24.1","","6.1","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","1","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-06-04","2013","06","04","","27.9","","6.3","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","9","","46",""
"-119.60","49.46","PENTICTON A","1126146","2013-06-05","2013","06","05","","28.0","","11.9","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","27","","39",""
"-119.60","49.46","PENTICTON A","1126146","2013-06-06","2013","06","06","","29.2","","10.3","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","15","","52",""
