"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126146","2019-02-03","2019","02","03","","0.4","","-12.7","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","1","","36","","54",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-04","2019","02","04","","-10.5","","-14.2","","-12.4","","30.4","","0.0","","0.0","","0.8","","0.8","","1","","35","","52",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-05","2019","02","05","","-8.8","","-14.9","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","","","32","","45",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-06","2019","02","06","","-6.8","","-13.8","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","1","","4","","33",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-07","2019","02","07","","-4.9","","-15.9","","-10.4","","28.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","16","","39",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-08","2019","02","08","","-2.6","","-7.6","","-5.1","","23.1","","0.0","","0.0","","4.0","","2.2","","2","","33","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-09","2019","02","09","","-5.5","","-10.1","","-7.8","","25.8","","0.0","","0.0","","0.4","","0.2","","4","","32","","50",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-10","2019","02","10","","-8.7","","-14.8","","-11.8","","29.8","","0.0","","0.0","","0.2","","0.2","","4","","33","","33",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-11","2019","02","11","","-7.8","","-12.8","","-10.3","","28.3","","0.0","","0.0","","2.0","","1.8","","5","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-12","2019","02","12","","-6.0","","-12.1","","-9.1","","27.1","","0.0","","0.0","","8.0","","6.0","","8","","34","","46",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-13","2019","02","13","","-3.7","","-11.2","","-7.5","","25.5","","0.0","","0.0","","1.8","","1.2","","15","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-14","2019","02","14","","-5.6","","-13.4","","-9.5","","27.5","","0.0","","0.0","","2.6","","1.4","","15","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-15","2019","02","15","","0.3","","-6.2","","-3.0","","21.0","","0.0","","0.0","","2.2","","1.6","","18","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-16","2019","02","16","","2.7","","-3.2","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","15","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-17","2019","02","17","","0.9","","-5.7","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","15","","35","","50",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-18","2019","02","18","","-1.8","","-12.2","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","14","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-19","2019","02","19","","-2.7","","-13.4","","-8.1","","26.1","","0.0","","0.0","","0.2","","0.2","","10","","19","","39",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-20","2019","02","20","","0.4","","-8.8","","-4.2","","22.2","","0.0","","0.0","","0.4","","0.4","","11","","36","","33",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-21","2019","02","21","","1.6","","-6.1","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-22","2019","02","22","","-0.8","","-7.2","","-4.0","","22.0","","0.0","","0.0","","1.0","","1.0","","9","","17","","54",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-23","2019","02","23","","-0.5","","-10.6","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-24","2019","02","24","","2.4","","-5.4","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","9","","32","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-25","2019","02","25","","-0.6","","-5.4","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","9","","34","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-02-26","2019","02","26","","-2.6","","-11.6","","-7.1","","25.1","","0.0","","0.0","","0.0","","0.0","","8","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-27","2019","02","27","","-3.9","","-12.2","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","8","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-02-28","2019","02","28","","0.4","","-5.1","","-2.4","","20.4","","0.0","","2.4","","5.6","","5.0","","10","","17","","32",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-01","2019","03","01","","2.3","","-7.2","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","11","","18","","32",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-02","2019","03","02","","0.2","","-8.6","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","8","","1","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-03","2019","03","03","","-2.5","","-10.9","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","6","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-04","2019","03","04","","-2.4","","-15.1","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","8","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-05","2019","03","05","","-2.0","","-13.7","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","7","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-06","2019","03","06","","0.7","","-3.3","","-1.3","","19.3","","0.0","","0.0","","1.8","","1.6","","7","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-07","2019","03","07","","2.4","","-1.8","","0.3","","17.7","","0.0","","0.0","","7.4","","6.0","","13","","18","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-08","2019","03","08","","1.9","","-6.1","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","12","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-09","2019","03","09","","1.8","","-5.0","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","10","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-10","2019","03","10","","4.2","","-11.8","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","9","","19","","48",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-11","2019","03","11","","0.1","","-2.3","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","9","","17","","67",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-12","2019","03","12","","2.2","","-5.2","","-1.5","","19.5","","0.0","","0.0","","1.6","","1.2","","10","","16","","50",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-13","2019","03","13","","4.9","","-10.1","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","9","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-14","2019","03","14","","6.2","","-5.8","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","3","","17","","46",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-15","2019","03","15","","8.6","","1.7","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","0","T","20","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-16","2019","03","16","","10.5","","-3.5","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","18","","33",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-17","2019","03","17","","11.0","","-3.8","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","3","","45",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-18","2019","03","18","","11.7","","-2.9","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","","","31","","39",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-19","2019","03","19","","12.3","","-4.2","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-20","2019","03","20","","14.2","","-3.3","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","28","","52",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-21","2019","03","21","","14.3","","-2.9","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-22","2019","03","22","","16.5","","-2.3","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","20","","52",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-23","2019","03","23","","17.1","","5.0","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-24","2019","03","24","","11.9","","1.6","","6.8","","11.2","","0.0","","0.8","","0.0","","0.8","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-25","2019","03","25","","13.2","","6.0","","9.6","","8.4","","0.0","","2.0","","0.0","","2.0","","","","3","","41",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-26","2019","03","26","","12.9","","1.9","","7.4","","10.6","","0.0","","2.6","","0.0","","2.6","","","","16","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-27","2019","03","27","","14.9","","-3.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","2","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-03-28","2019","03","28","","13.9","","0.2","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-29","2019","03","29","","15.4","","-1.4","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-30","2019","03","30","","14.4","","-2.8","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-03-31","2019","03","31","","18.0","","4.2","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-01","2019","04","01","","15.3","","-0.6","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","28","","58",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-02","2019","04","02","","15.2","","-0.9","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","35","","32",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-03","2019","04","03","","12.6","","3.1","","7.9","","10.1","","0.0","","0.8","","0.0","","0.8","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-04","2019","04","04","","16.4","","-0.9","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-05","2019","04","05","","12.4","","5.4","","8.9","","9.1","","0.0","","5.2","","0.0","","5.2","","","","16","","48",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-06","2019","04","06","","10.6","","1.5","","6.1","","11.9","","0.0","","0.0","T","0.0","","0.0","T","","","20","","61",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-07","2019","04","07","","16.0","","3.2","","9.6","","8.4","","0.0","","0.4","","0.0","","0.4","","","","21","","41",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-08","2019","04","08","","13.8","","0.6","","7.2","","10.8","","0.0","","0.0","T","0.0","","0.0","T","","","18","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-09","2019","04","09","","16.7","","4.2","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","27","","58",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-10","2019","04","10","","12.2","","2.8","","7.5","","10.5","","0.0","","1.6","","0.0","","1.6","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-11","2019","04","11","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-12","2019","04","12","","14.3","","3.9","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-13","2019","04","13","","11.6","","0.2","","5.9","","12.1","","0.0","","0.6","","0.0","","0.6","","","","18","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-14","2019","04","14","","13.2","","5.0","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","18","","39",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-15","2019","04","15","","14.6","","-2.5","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-16","2019","04","16","","16.4","","-1.3","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","16","","37",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-17","2019","04","17","","20.6","","6.5","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","25","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-18","2019","04","18","","16.9","","8.7","","12.8","","5.2","","0.0","","2.2","","0.0","","2.2","","","","16","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-19","2019","04","19","","18.8","","8.1","","13.5","","4.5","","0.0","","5.2","","0.0","","5.2","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-20","2019","04","20","","16.9","","5.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","","36","","46",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-21","2019","04","21","","20.8","","0.5","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-22","2019","04","22","","16.6","","2.6","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","18","","46",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-23","2019","04","23","","20.5","","7.1","","13.8","","4.2","","0.0","","0.2","","0.0","","0.2","","","","31","","46",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-24","2019","04","24","","17.7","","-1.0","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","1","","39",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-25","2019","04","25","","15.8","","-0.1","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-04-26","2019","04","26","","21.3","","3.8","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","24","","55",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-27","2019","04","27","","13.2","","5.0","","9.1","","8.9","","0.0","","0.0","T","0.0","","0.0","T","","","4","","52",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-28","2019","04","28","","15.6","","3.7","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","9","","50",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-29","2019","04","29","","15.1","","-1.9","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","8","","42",""
"-119.60","49.46","PENTICTON A","1126146","2019-04-30","2019","04","30","","16.7","","-3.9","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","36","","37",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-01","2019","05","01","","17.0","","2.9","","10.0","","8.0","","0.0","","0.8","","0.0","","0.8","","","","18","","37",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-02","2019","05","02","","19.8","","4.6","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","22","","48",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-03","2019","05","03","","21.0","","0.8","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-04","2019","05","04","","21.1","","3.1","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","36","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-05","2019","05","05","","22.8","","6.5","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-06","2019","05","06","","22.7","","6.7","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-07","2019","05","07","","24.5","","6.4","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","1","","41",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-08","2019","05","08","","25.1","","11.8","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","36","","32",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-09","2019","05","09","","25.2","","6.5","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-10","2019","05","10","","27.0","","5.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-11","2019","05","11","","30.6","","7.6","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","16","","39",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-12","2019","05","12","","30.0","","7.7","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","2","","32",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-13","2019","05","13","","25.7","","6.1","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","16","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-14","2019","05","14","","20.6","","6.2","","13.4","","4.6","","0.0","","3.6","","0.0","","3.6","","","","18","","59",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-15","2019","05","15","","23.1","","4.0","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-16","2019","05","16","","18.7","","13.0","","15.9","","2.1","","0.0","","4.8","","0.0","","4.8","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-17","2019","05","17","","18.1","","9.1","","13.6","","4.4","","0.0","","9.8","","0.0","","9.8","","","","35","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-18","2019","05","18","","19.9","","8.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","14","","45",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-19","2019","05","19","","21.2","","10.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-20","2019","05","20","","21.4","","12.7","","17.1","","0.9","","0.0","","0.0","T","0.0","","0.0","T","","","19","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-21","2019","05","21","","19.1","","11.2","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-22","2019","05","22","","23.6","","8.6","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-23","2019","05","23","","23.9","","9.7","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","","","30","","50",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-24","2019","05","24","","24.3","","9.5","","16.9","","1.1","","0.0","","0.0","T","0.0","","0.0","T","","","7","","48",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-25","2019","05","25","","16.9","","12.2","","14.6","","3.4","","0.0","","3.8","","0.0","","3.8","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-26","2019","05","26","","20.8","","11.0","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","","","1","","32",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-27","2019","05","27","","28.7","","6.0","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-28","2019","05","28","","29.4","","7.4","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-05-29","2019","05","29","","30.8","","9.9","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","2","","35",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-30","2019","05","30","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","11","","33",""
"-119.60","49.46","PENTICTON A","1126146","2019-05-31","2019","05","31","","31.6","","10.8","","21.2","","0.0","","3.2","","1.2","","0.0","","1.2","","","","30","","58",""
"-119.60","49.46","PENTICTON A","1126146","2019-06-01","2019","06","01","","31.8","","9.8","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","","","","M"
"-119.60","49.46","PENTICTON A","1126146","2019-06-02","2019","06","02","","31.3","","11.4","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","1","","37",""
