"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126146","2014-02-18","2014","02","18","","4.6","","0.2","","2.4","","15.6","","0.0","","1.0","","0.0","","1.0","","","","19","","70",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-19","2014","02","19","","8.9","","-1.2","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","16","","46",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-20","2014","02","20","","9.9","","0.2","","5.1","","12.9","","0.0","","0.0","T","0.0","","0.0","T","","","19","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-21","2014","02","21","","4.9","","-4.1","","0.4","","17.6","","0.0","","0.0","","1.2","","1.0","","1","","34","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-22","2014","02","22","","1.7","E","-5.6","E","-2.0","E","20.0","E","0.0","E","","M","","M","0.0","T","","","","M","","M"
"-119.60","49.46","PENTICTON A","1126146","2014-02-23","2014","02","23","","-1.5","","-3.2","","-2.4","","20.4","","0.0","","4.6","","2.4","","6.8","","4","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-24","2014","02","24","","-2.3","","-6.6","","-4.5","","22.5","","0.0","","0.0","","3.2","","2.4","","8","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-25","2014","02","25","","-2.8","","-13.1","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-26","2014","02","26","","-0.8","","-12.7","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-27","2014","02","27","","3.0","","-8.7","","-2.9","","20.9","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-02-28","2014","02","28","","6.2","","-4.8","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","5","","33","","43",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-01","2014","03","01","","-0.6","","-5.1","","-2.9","","20.9","","0.0","","","M","0.3","","0.2","","2","","8","","39",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-02","2014","03","02","","-1.8","","-5.3","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","2","","16","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-03","2014","03","03","","1.6","","-3.0","","-0.7","","18.7","","0.0","","0.0","","0.2","","0.2","","2","","16","","50",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-04","2014","03","04","","4.6","","0.2","","2.4","","15.6","","0.0","","0.0","T","0.0","","0.0","T","0","","19","","50",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-05","2014","03","05","","7.1","","0.3","","3.7","","14.3","","0.0","","2.2","","0.2","","2.4","","0","","18","","43",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-06","2014","03","06","","11.5","","2.0","","6.8","","11.2","","0.0","","4.2","","0.0","","4.2","","","","19","","59",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-07","2014","03","07","","14.2","","1.5","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","17","","44",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-08","2014","03","08","","10.8","","6.4","","8.6","","9.4","","0.0","","0.0","T","0.0","","0.0","T","","","19","","67",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-09","2014","03","09","","17.3","","6.4","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","20","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-10","2014","03","10","","10.9","","0.3","","5.6","","12.4","","0.0","","0.2","","0.0","","0.2","","","","28","","43",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-11","2014","03","11","","14.2","","-4.6","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-12","2014","03","12","","14.4","","-4.2","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","18","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-13","2014","03","13","","13.6","","-2.2","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-14","2014","03","14","","15.4","","1.8","","8.6","","9.4","","0.0","","0.2","","0.0","","0.2","","","","34","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-15","2014","03","15","","11.9","","-0.3","","5.8","","12.2","","0.0","","0.6","","0.0","","0.6","","","","18","","63",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-16","2014","03","16","","16.4","","2.8","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","20","","44",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-17","2014","03","17","","11.3","","2.3","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","36","","50",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-18","2014","03","18","","11.2","","-5.6","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-19","2014","03","19","","9.6","","2.7","","6.2","","11.8","","0.0","","0.6","","0.0","","0.6","","","","19","","50",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-20","2014","03","20","","8.1","","-1.6","","3.3","","14.7","","0.0","","0.4","","0.4","","0.8","","","","30","","48",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-21","2014","03","21","","9.0","","-5.8","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-22","2014","03","22","","4.1","","-5.7","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","8","","44",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-23","2014","03","23","","10.3","","-2.8","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","22","","59",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-24","2014","03","24","","7.2","","-2.4","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-25","2014","03","25","","8.3","","-1.8","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-26","2014","03","26","","13.7","","0.8","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-27","2014","03","27","","10.9","","2.1","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","1","","35",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-28","2014","03","28","","9.2","","-1.5","","3.9","","14.1","","0.0","","0.6","","0.0","","0.6","","","","19","","61",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-29","2014","03","29","","13.0","","1.9","","7.5","","10.5","","0.0","","1.2","","0.0","","1.2","","","","19","","52",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-30","2014","03","30","","12.7","","0.8","","6.8","","11.2","","0.0","","0.6","","0.0","","0.6","","","","24","","44",""
"-119.60","49.46","PENTICTON A","1126146","2014-03-31","2014","03","31","","13.0","","-4.1","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-01","2014","04","01","","13.2","","-2.0","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","34","","48",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-02","2014","04","02","","14.8","","-4.1","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-03","2014","04","03","","13.3","","0.2","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","18","","43",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-04","2014","04","04","","15.6","","4.3","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","20","","39",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-05","2014","04","05","","14.9","","-3.3","","5.8","","12.2","","0.0","","0.2","","0.0","","0.2","","","","24","","33",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-06","2014","04","06","","16.5","","3.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","4","","32",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-07","2014","04","07","","17.4","","4.3","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","16","","37",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-08","2014","04","08","","23.0","","0.4","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","35","","59",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-09","2014","04","09","","16.4","","3.0","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","1","","52",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-10","2014","04","10","","17.7","","-3.2","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","","16","","35",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-11","2014","04","11","","18.3","","2.9","","10.6","","7.4","","0.0","","0.2","","0.0","","0.2","","","","32","","61",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-12","2014","04","12","","16.1","","4.1","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","","","33","","54",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-13","2014","04","13","","16.0","","-2.6","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","34","","102",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-14","2014","04","14","","17.9","","-3.5","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","17","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-15","2014","04","15","","14.3","","6.0","","10.2","","7.8","","0.0","","0.0","T","0.0","","0.0","T","","","1","","37",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-16","2014","04","16","","13.8","","4.8","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","35","","32",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-17","2014","04","17","","16.0","","6.8","","11.4","","6.6","","0.0","","6.4","","0.0","","6.4","","","","21","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-18","2014","04","18","","15.1","","2.7","","8.9","","9.1","","0.0","","6.4","","0.0","","6.4","","","","22","","52",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-19","2014","04","19","","15.2","","-2.1","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","19","","48",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-20","2014","04","20","","17.2","","4.0","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","17","","37",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-21","2014","04","21","","14.5","","6.2","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","14","","52",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-22","2014","04","22","","10.2","","4.8","","7.5","","10.5","","0.0","","10.0","","0.0","","10.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-23","2014","04","23","","13.2","","-0.2","","6.5","","11.5","","0.0","","0.6","","0.0","","0.6","","","","17","","33",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-24","2014","04","24","","11.6","","4.7","","8.2","","9.8","","0.0","","5.8","","0.0","","5.8","","","","2","","33",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-25","2014","04","25","","14.5","","2.3","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-26","2014","04","26","","15.8","","4.3","","10.1","","7.9","","0.0","","1.2","","0.0","","1.2","","","","17","","33",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-27","2014","04","27","","12.0","","2.2","","7.1","","10.9","","0.0","","2.6","","0.0","","2.6","","","","19","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-28","2014","04","28","","17.0","","-1.4","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-29","2014","04","29","","20.0","","-1.4","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","18","","44",""
"-119.60","49.46","PENTICTON A","1126146","2014-04-30","2014","04","30","","24.5","","1.8","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","36","","37",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-01","2014","05","01","","25.6","","4.1","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","18","","32",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-02","2014","05","02","","28.5","","8.7","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","3","","33",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-03","2014","05","03","","19.7","","8.8","","14.3","","3.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-04","2014","05","04","","12.1","","7.6","","9.9","","8.1","","0.0","","17.2","","0.0","","17.2","","","","23","","35",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-05","2014","05","05","","16.7","","7.0","","11.9","","6.1","","0.0","","1.2","","0.0","","1.2","","","","35","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-06","2014","05","06","","17.6","","3.3","","10.5","","7.5","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-07","2014","05","07","","20.5","","0.2","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-08","2014","05","08","","20.5","","1.9","","11.2","","6.8","","0.0","","1.0","","0.0","","1.0","","","","17","","54",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-09","2014","05","09","","16.4","","8.7","","12.6","","5.4","","0.0","","2.0","","0.0","","2.0","","","","12","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-10","2014","05","10","","17.1","","3.8","","10.5","","7.5","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-11","2014","05","11","","21.0","","2.3","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","22","","44",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-12","2014","05","12","","22.4","","0.7","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","28","","35",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-13","2014","05","13","","22.9","","6.6","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","33","","48",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-14","2014","05","14","","28.7","","6.3","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-15","2014","05","15","","24.2","","10.5","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-16","2014","05","16","","25.1","","13.1","","19.1","","0.0","","1.1","","0.0","T","0.0","","0.0","T","","","3","","39",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-17","2014","05","17","","20.4","","6.6","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","2","","48",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-18","2014","05","18","","20.9","","3.2","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","3","","35",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-19","2014","05","19","","23.8","","4.4","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-20","2014","05","20","","25.8","","4.8","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","8","","43",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-21","2014","05","21","","27.0","","6.9","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-22","2014","05","22","","29.3","","10.4","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","8","","43",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-23","2014","05","23","","24.0","","14.8","","19.4","","0.0","","1.4","","1.4","","0.0","","1.4","","","","2","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-24","2014","05","24","","24.2","","5.8","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-25","2014","05","25","","16.1","","5.4","","10.8","","7.2","","0.0","","1.6","","0.0","","1.6","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-26","2014","05","26","","20.1","","7.5","","13.8","","4.2","","0.0","","1.0","","0.0","","1.0","","","","36","","48",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-27","2014","05","27","","22.6","","4.1","","13.4","","4.6","","0.0","","0.6","","0.0","","0.6","","","","2","","74",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-28","2014","05","28","","20.3","","5.6","","13.0","","5.0","","0.0","","1.0","","0.0","","1.0","","","","15","","32",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-29","2014","05","29","","20.3","","10.1","","15.2","","2.8","","0.0","","2.4","","0.0","","2.4","","","","2","","56",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-30","2014","05","30","","21.5","","5.6","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","1","","41",""
"-119.60","49.46","PENTICTON A","1126146","2014-05-31","2014","05","31","","26.4","","6.8","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-119.60","49.46","PENTICTON A","1126146","2014-06-01","2014","06","01","","28.1","","9.1","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","36","","46",""
"-119.60","49.46","PENTICTON A","1126146","2014-06-02","2014","06","02","","26.1","","10.9","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","27","","50",""
