"","draw","site_encoded","Intercept","slope"
"313",1340,"6",2.52418947854035,0.0856272335601359
"314",1491,"6",2.73148696512013,0.0880400786642829
"315",1494,"6",2.7216000752037,0.0848316868775629
"316",1553,"6",3.11302087530096,0.0954487202851534
"317",1560,"6",3.05835746675938,0.0921601497055281
"318",1620,"6",3.11448798874844,0.0902816168077747
"319",1796,"6",2.36873829348625,0.0941683669310465
"320",1886,"6",2.92660912849714,0.0901329588207744
"321",1957,"6",2.87828789805342,0.0888726760253576
"322",1975,"6",3.21855511137342,0.099616283924262
"323",2083,"6",3.35003914339184,0.096495070042143
"324",2113,"6",3.05128072020203,0.0941270011654666
"325",2160,"6",3.04513363564966,0.0936887961443967
"326",2397,"6",2.94830807221807,0.0952441474264697
"327",2447,"6",3.1314256573898,0.0948803710621574
"328",2487,"6",3.0201904444095,0.0902585511591787
"329",2543,"6",3.08244675686201,0.0928434267364863
"330",2587,"6",2.83958446100107,0.100351587107939
"331",2610,"6",3.03404700244564,0.0866587336023604
"332",2652,"6",3.63819898601738,0.0868959892413228
"333",2690,"6",3.04098432610962,0.0872125292734674
"334",2717,"6",3.05965029106818,0.0889474179000534
"335",2721,"6",2.80063391084579,0.0996129105260008
"336",2750,"6",2.96204330690862,0.0903802143816186
"337",2784,"6",2.82604241178233,0.104057751528058
"338",2790,"6",2.8754176108018,0.0932136584317852
"339",2861,"6",2.96513019315766,0.0889435474387704
"340",3373,"6",3.13896362548897,0.0883977297113905
"341",3388,"6",3.24525805241351,0.0923370911016475
"342",3395,"6",3.18035946280835,0.0964893459319369
"343",3417,"6",3.02835164948716,0.0929615500146714
"344",3468,"6",2.7250533343471,0.0865259332596315
"345",3515,"6",3.23237250558892,0.0949462351059984
"346",3846,"6",3.00802544382023,0.0953676468811361
"347",3882,"6",3.20994072524477,0.0902965330617018
"348",3888,"6",2.62048000951373,0.0992731208364639
"349",3931,"6",3.49897403410911,0.0925576696919981
"350",3985,"6",2.93129960372936,0.0857994135985727
"351",174,"7",3.00252947832424,0.0920276203991867
"352",233,"7",2.64820284593804,0.0934747176524924
"353",566,"7",2.77043269520043,0.0926860869485693
"354",641,"7",2.92871351357493,0.099996544494231
"355",658,"7",3.38304578054288,0.0983907673432779
"356",708,"7",3.36557683197483,0.0980483444105665
"357",794,"7",2.78183977283304,0.0795996532401982
"358",820,"7",2.69630244625609,0.101437145180047
"359",865,"7",2.93628834939659,0.0860548726343129
"360",1008,"7",2.75630208292924,0.0921112064598182
"361",1106,"7",2.7565577037608,0.0993850410177186
"362",1118,"7",3.02959276882798,0.0867532769087725
"363",1340,"7",2.72658483383231,0.0961137046180543
"364",1491,"7",2.73151858711666,0.0900496730398774
"365",1494,"7",2.71143773369672,0.093664500236401
"366",1553,"7",2.68097427046214,0.0905504344682596
"367",1560,"7",3.16791914400056,0.0831913481494031
"368",1620,"7",2.95604035259165,0.0956129612380602
"369",1796,"7",2.36415352705435,0.0932367845284327
"370",1886,"7",3.17418718363721,0.0880965408856944
"371",1957,"7",2.88483745170829,0.0937653638403467
"372",1975,"7",3.14495476863506,0.0872333111580745
"373",2083,"7",2.82679829244578,0.0988784366143308
"374",2113,"7",2.73584170542058,0.101985438457911
"375",2160,"7",3.04458165123384,0.0926789753161185
"376",2397,"7",2.94679462475693,0.0953643359138807
"377",2447,"7",3.10026886595156,0.0913096851345254
"378",2487,"7",2.56336915119219,0.09019151802075
"379",2543,"7",3.00683150331005,0.0927554896829092
"380",2587,"7",2.83701962953663,0.0930681009589114
"381",2610,"7",2.58617855079019,0.0938995731278998
"382",2652,"7",3.32097272651808,0.0894445493241646
"383",2690,"7",3.10515602173252,0.0956539877605374
"384",2717,"7",3.02384019958981,0.093628969610649
"385",2721,"7",3.01426061277748,0.0965576748345495
"386",2750,"7",3.00000462015089,0.0858693621894909
"387",2784,"7",2.87409815055249,0.0968904569495471
"388",2790,"7",2.86928304801594,0.091411471083527
"389",2861,"7",2.62387865076593,0.090367084588435
"390",3373,"7",3.14223752892624,0.100484705969575
"391",3388,"7",3.07334285483902,0.0889444847382976
"392",3395,"7",3.15163453296895,0.0955285812548874
"393",3417,"7",2.95188536116302,0.104965721966857
"394",3468,"7",2.48008970842359,0.0944250953824484
"395",3515,"7",3.08403983782264,0.102767400888586
"396",3846,"7",2.8681158900753,0.095606988370469
"397",3882,"7",3.41330142950018,0.0951930795453801
"398",3888,"7",2.39080418716593,0.0952168224177528
"399",3931,"7",2.68438974039683,0.0938728059995813
"400",3985,"7",2.9146761999972,0.0970525642536218
"401",174,"8",2.9456073441905,0.0980336075942664
"402",233,"8",2.99708951690047,0.097063059711327
"403",566,"8",3.05909240934332,0.0951509280149559
"404",641,"8",3.11161745334968,0.0912946488712024
"405",658,"8",3.40630581286603,0.0862053392423157
"406",708,"8",3.25148621630067,0.0935881446877702
"407",794,"8",2.79487234422912,0.0938179738073781
"408",820,"8",2.67558575109914,0.0957293425669196
"409",865,"8",2.65617535007984,0.101855706544168
"410",1008,"8",2.88411132209834,0.0961529261438879
"411",1106,"8",2.75494042058215,0.092676268527638
"412",1118,"8",3.03462960400067,0.0923473011995427
"413",1340,"8",2.71768995360113,0.096323096711032
"414",1491,"8",2.69336630064372,0.0945360886459441
"415",1494,"8",2.7227153915626,0.0898021881604231
"416",1553,"8",3.06850342098809,0.0994495792571087
"417",1560,"8",3.17054254897779,0.100344191295155
"418",1620,"8",3.20882341906208,0.0930562797479729
"419",1796,"8",2.39830767982906,0.0908170523026284
"420",1886,"8",3.05199652522205,0.0836275500428107
"421",1957,"8",2.87684287417033,0.104315588629016
"422",1975,"8",3.13895993700447,0.0931169754941121
"423",2083,"8",2.61303830907438,0.0937120978951691
"424",2113,"8",2.93402862219581,0.0921054956138646
"425",2160,"8",3.06589831640907,0.0901774583190228
"426",2397,"8",2.90467404868758,0.0947878594362002
"427",2447,"8",3.12781249998037,0.0939192849387988
"428",2487,"8",2.51069521024097,0.09235303786282
"429",2543,"8",2.91878003487722,0.0991448982643264
"430",2587,"8",3.06887339633088,0.0912619613336074
"431",2610,"8",2.9942719798122,0.0972109476446607
"432",2652,"8",3.82194102007872,0.0937041719038969
"433",2690,"8",3.02511746600261,0.099722176773126
"434",2717,"8",2.96554871857339,0.0921054956138646
"435",2721,"8",2.94736954344662,0.0856689968463064
"436",2750,"8",2.99248827181154,0.0925337563570643
"437",2784,"8",2.77894809582111,0.0916203820952408
"438",2790,"8",2.8704981482922,0.095674308453479
"439",2861,"8",2.82058105543223,0.103970849379804
"440",3373,"8",3.10310431354158,0.0860072761466619
"441",3388,"8",3.05511182007785,0.0898654758397748
"442",3395,"8",3.49999680959602,0.0962395669122838
"443",3417,"8",2.96250953623535,0.0925035834516811
"444",3468,"8",2.90271742068567,0.089699533387769
"445",3515,"8",3.31437721308892,0.0975344187935446
"446",3846,"8",3.0266052179591,0.0956463530673019
"447",3882,"8",3.27787536828401,0.0843707517160291
"448",3888,"8",2.72043840891866,0.0912600040260064
"449",3931,"8",3.22195511124457,0.0984469262198215
"450",3985,"8",2.92806841224431,0.0881397376299481
"451",174,"9",2.97512181240737,0.0898093080146486
"452",233,"9",3.29673290907803,0.0905083849010909
"453",566,"9",3.06860043231862,0.0902225929522334
"454",641,"9",2.96747299310604,0.092797275447207
"455",658,"9",3.40404770075041,0.0897224314382041
"456",708,"9",3.25499227523242,0.0795996532401982
"457",794,"9",2.98631589627066,0.0931566027593251
"458",820,"9",2.67250805880001,0.0956990507953386
"459",865,"9",2.77051085962011,0.093184220295384
"460",1008,"9",2.56560221639195,0.0879026745179464
"461",1106,"9",2.7884581398215,0.105735206703178
"462",1118,"9",3.10380892877137,0.0901791442709617
"463",1340,"9",2.66446352619084,0.0887576715346827
"464",1491,"9",2.74579021884326,0.0875914101254032
"465",1494,"9",2.72312546107655,0.0915886000355186
"466",1553,"9",2.95987946044843,0.0957969345383196
"467",1560,"9",3.04765342860188,0.0866324505938387
"468",1620,"9",3.11171075479713,0.0929989796663415
"469",1796,"9",2.39550054002495,0.0901774583190228
"470",1886,"9",3.02616618449467,0.0872874280209154
"471",1957,"9",2.88220514196762,0.0919655641740473
"472",1975,"9",3.02303113714589,0.0946752345679688
"473",2083,"9",2.69313320032791,0.0940233651254237
"474",2113,"9",2.72986562262696,0.101254884303772
"475",2160,"9",3.05210327596746,0.095143736811764
"476",2397,"9",2.91699672449888,0.0862689827450976
"477",2447,"9",3.15961388125071,0.0900001449496755
"478",2487,"9",2.74526964829729,0.101531385120469
"479",2543,"9",3.14785411362775,0.0971887446019106
"480",2587,"9",2.93721147934297,0.0963879565179385
"481",2610,"9",2.98969052999641,0.0894034732790678
"482",2652,"9",3.57582456909582,0.0866309725107812
"483",2690,"9",3.0025365021872,0.098078198886199
"484",2717,"9",3.12932603714795,0.0927445636355625
"485",2721,"9",2.72685889938099,0.0938285940510758
"486",2750,"9",2.93687983258936,0.0894566074618607
"487",2784,"9",2.7986470566507,0.0997576763503827
"488",2790,"9",2.86948187148571,0.0923426749766298
"489",2861,"9",2.72596170154884,0.0954886729246887
"490",3373,"9",3.13246792555574,0.0839200469382614
"491",3388,"9",3.06734410058314,0.100213559829646
"492",3395,"9",3.02463465861201,0.0971117429160043
"493",3417,"9",3.00328847094742,0.0890715187514806
"494",3468,"9",2.84396630580198,0.0907906438829708
"495",3515,"9",3.15200376784087,0.0964605287660728
"496",3846,"9",3.18169549411481,0.0963879565179385
"497",3882,"9",3.24189966706732,0.106115933350615
"498",3888,"9",2.44640396558302,0.0951588838265015
"499",3931,"9",2.88806413226223,0.0913271678231081
"500",3985,"9",2.91080593228929,0.092523000347187
"501",174,"10",3.31287201491674,0.089050835444311
"502",233,"10",3.15382155092707,0.0944462392275592
"503",566,"10",3.07696398847054,0.0915667737599077
"504",641,"10",3.20781382415267,0.089885453644066
"505",658,"10",3.37679186945145,0.0910717934804425
"506",708,"10",3.37212017687416,0.0810332752316321
"507",794,"10",3.06086236437132,0.0943066908891261
"508",820,"10",2.67775675331521,0.09605072144833
"509",865,"10",3.04585860461567,0.0966191555276058
"510",1008,"10",3.25755802495348,0.0962509044735588
"511",1106,"10",2.79038726526903,0.0924823094525665
"512",1118,"10",3.24938549158863,0.0944994949256503
"513",1340,"10",3.13809073993147,0.0977104869245456
"514",1491,"10",2.73901028133071,0.0943133031522689
"515",1494,"10",2.72191541222411,0.099996544494231
"516",1553,"10",3.29964619994842,0.0932226327217183
"517",1560,"10",3.21749177302155,0.081633316163366
"518",1620,"10",3.29690517553256,0.103496687282081
"519",1796,"10",2.43737727449768,0.0972881265362635
"520",1886,"10",3.25911424748346,0.0871944293346384
"521",1957,"10",2.86682790791385,0.0936958169265655
"522",1975,"10",3.20084703950462,0.0864859157471868
"523",2083,"10",2.83126699178587,0.0920313790384749
"524",2113,"10",2.93310170866916,0.0935839679295921
"525",2160,"10",3.07723725694104,0.0889505427113665
"526",2397,"10",2.87797135563295,0.0915983244493065
"527",2447,"10",3.13074931549555,0.0845440249586029
"528",2487,"10",3.03728770196294,0.0927973267525013
"529",2543,"10",2.96924972321675,0.0895857991827839
"530",2587,"10",2.99586845447366,0.0883267356703673
"531",2610,"10",3.30192480481551,0.0983953929922977
"532",2652,"10",3.70636620297648,0.0968599674218533
"533",2690,"10",3.38006218414548,0.0930859016821606
"534",2717,"10",3.18872623773746,0.0873915271077719
"535",2721,"10",3.05139165803926,0.0880543813084336
"536",2750,"10",3.1377758567044,0.0940997254072118
"537",2784,"10",2.85751697824597,0.0863186833178208
"538",2790,"10",2.86395746716724,0.0908861478769536
"539",2861,"10",2.70912214120281,0.0923874493372557
"540",3373,"10",3.19353404397296,0.0942563831410612
"541",3388,"10",3.41560126492558,0.102226356570498
