"","draw","site_encoded","Intercept","slope"
"57",903,"1",3.15440938035068,0.0895783722531744
"58",1021,"1",3.12680209653796,0.0917307138958758
"59",1120,"1",2.82354646495031,0.0881030752702286
"60",1152,"1",3.18519422311607,0.0841832018344479
"61",1207,"1",3.01823070541877,0.0875533669796873
"62",1216,"1",3.06841522574229,0.0862504643131626
"63",1238,"1",3.11419335443074,0.0839529913372526
"64",1261,"1",3.39568388929857,0.0899325759799197
"65",1397,"1",3.02473468909914,0.0846690962534743
"66",1467,"1",3.24716998246178,0.0833534952968773
"67",1573,"1",3.18950920838887,0.0782311457094618
"68",1703,"1",2.7096464720316,0.0895001697960935
"69",1718,"1",3.25661460415003,0.0796593623199168
"70",1743,"1",3.32676159740335,0.0909717451717247
"71",1780,"1",2.95802386312796,0.085035908660809
"72",1879,"1",2.70684377244576,0.0814254208200313
"73",1951,"1",3.27074170585331,0.0858018366160494
"74",2003,"1",3.06966620215979,0.0807268213101751
"75",2027,"1",3.40513873509125,0.0900603612437154
"76",2035,"1",3.37640579845905,0.0768197921890472
"77",2073,"1",3.12583150449478,0.090574254547498
"78",2084,"1",3.15580701332159,0.0907144539288625
"79",2166,"1",2.99961250699023,0.0872875608753875
"80",2336,"1",2.99165383475005,0.0898565281872974
"81",2401,"1",3.3005064418015,0.0929025374826739
"82",2422,"1",3.26930413135506,0.0892088970598759
"83",2440,"1",3.18049632905602,0.0904822569418341
"84",2615,"1",2.59608847296517,0.0871398195045207
"85",2777,"1",3.36134350595236,0.0884417809625594
"86",2872,"1",2.95595164551393,0.0881301526908432
"87",2987,"1",3.12674573267142,0.0921933242125803
"88",3174,"1",3.27011155361451,0.0824236997214335
"89",3261,"1",3.35471407436591,0.0977038494184273
"90",3268,"1",3.04721600689379,0.0944140779229389
"91",3322,"1",3.05304316959966,0.0782332113188016
"92",3505,"1",3.13534691367066,0.0799370523192134
"93",3532,"1",3.16948298217426,0.0890275960014269
"94",3580,"1",3.75135347840856,0.0939725842673492
"95",3598,"1",3.46365106753324,0.0818999692634233
"96",3653,"1",2.57466616322689,0.0893106997033146
"97",3841,"1",3.23844794078415,0.0999356750578577
"98",3883,"1",2.9220874761634,0.0897570483386059
"99",3936,"1",3.28939070139043,0.088039689521298
"100",3971,"1",3.07421653614855,0.0857989208399039
"101",405,"2",3.53331147532149,0.0879065211935915
"102",411,"2",3.24331717421339,0.0864543377645123
"103",601,"2",3.24782132825591,0.0828381055225191
"104",673,"2",2.97383828935391,0.0788351604313564
"105",805,"2",3.15322999963766,0.0915453407471832
"106",817,"2",3.01834601038874,0.0936156083602651
"107",903,"2",3.15560326553701,0.0832670620906285
"108",1021,"2",3.16891344909981,0.0895167969932436
"109",1120,"2",3.03165302878616,0.0863859367536552
"110",1152,"2",3.27927482837832,0.0802074677205247
"111",1207,"2",2.98645463821409,0.0917486214883076
"112",1216,"2",3.11120047226123,0.0853729722067922
"113",1238,"2",3.1965809474107,0.0841553358346102
"114",1261,"2",3.32165290286226,0.0831869031797711
"115",1397,"2",3.10978666045177,0.0884977749194931
"116",1467,"2",2.90347897136535,0.0827001268618516
"117",1573,"2",3.80739022985081,0.0876174151319213
"118",1703,"2",3.15077369991005,0.094834429262056
"119",1718,"2",3.29683687721066,0.0926053501886863
"120",1743,"2",3.21871590057493,0.0896216903268398
"121",1780,"2",3.15216685620339,0.089470849007986
"122",1879,"2",2.7431910087181,0.0919990782504248
"123",1951,"2",3.46529969071744,0.0887990491981763
"124",2003,"2",3.07434793183463,0.0973764123717213
"125",2027,"2",3.24488126911931,0.0809569241218282
"126",2035,"2",3.43566937009485,0.094704650893705
"127",2073,"2",3.08014085397695,0.0856962211453644
"128",2084,"2",3.22645810133456,0.0882467773517256
"129",2166,"2",3.42683395011139,0.0883916422250879
"130",2336,"2",2.98771421437725,0.0915336735672902
"131",2401,"2",3.36299896076949,0.0799756973881819
"132",2422,"2",3.20128286625281,0.0905786081579727
"133",2440,"2",3.53874885670205,0.0861497586465215
"134",2615,"2",3.65394577125802,0.0898093267369028
"135",2777,"2",3.25407176418792,0.0879697703607626
"136",2872,"2",2.94988170267988,0.0899287739966374
"137",2987,"2",3.08438006022156,0.0881598498359466
"138",3174,"2",3.32355173825283,0.0900603612437154
"139",3261,"2",3.68065243703496,0.0838120407771089
"140",3268,"2",3.06274527367557,0.0858845808170521
"141",3322,"2",3.04067007881,0.0873903785264927
"142",3505,"2",3.26015310868348,0.0865103288577674
"143",3532,"2",3.1684258819808,0.0861275796154648
"144",3580,"2",3.7367022192584,0.0914348743586559
"145",3598,"2",3.4377549470932,0.0888452574149954
"146",3653,"2",2.96920243732896,0.0902880640506395
"147",3841,"2",3.37888487075991,0.0877190353123777
"148",3883,"2",3.24204037866089,0.0813721104287066
"149",3936,"2",3.32589759564233,0.0851168716474633
"150",3971,"2",3.19235011242999,0.0738351637643769
"151",405,"3",2.88299330689265,0.0813158226036016
"152",411,"3",3.24300935242932,0.0919658987172809
"153",601,"3",3.14760361897511,0.0896216903268398
"154",673,"3",2.91855022963439,0.0870586583387197
"155",805,"3",3.02278191025424,0.0869564137102974
"156",817,"3",3.05154336365553,0.080588637592626
"157",903,"3",3.1534730817113,0.0887728957432659
"158",1021,"3",3.18654003073769,0.0911306152826504
"159",1120,"3",2.98465182922179,0.0896597786050595
"160",1152,"3",3.11014014232003,0.0867197898459575
"161",1207,"3",3.00531715164166,0.0855634988919336
"162",1216,"3",3.09807252019264,0.0824273685112322
"163",1238,"3",3.12915122419906,0.0890862015455854
"164",1261,"3",3.27147116862338,0.0868712325528966
"165",1397,"3",3.19499539159502,0.0916039621020029
"166",1467,"3",2.79599522961099,0.082643948817799
"167",1573,"3",3.16562080393635,0.0799756973881819
"168",1703,"3",3.24625649261584,0.0839590794658072
"169",1718,"3",3.19792107452999,0.0887190514564323
"170",1743,"3",3.1965415375525,0.0919658987172809
"171",1780,"3",2.8582808277581,0.0920417144108495
"172",1879,"3",2.71639817856746,0.0899287739966374
"173",1951,"3",3.3621039252955,0.0866298447630598
"174",2003,"3",3.06439075589017,0.0874414205903314
"175",2027,"3",2.99204966207756,0.0827560279179003
"176",2035,"3",3.41602028608486,0.0840824165735207
"177",2073,"3",2.93364570406321,0.0871694329868884
"178",2084,"3",3.07589517000006,0.0874662382976978
"179",2166,"3",2.93094607593243,0.0850961571296633
"180",2336,"3",2.96010927724598,0.0882160208305253
"181",2401,"3",3.34190304355144,0.0849230999261066
"182",2422,"3",3.56271514092404,0.0939757326872573
"183",2440,"3",3.26783137385903,0.0949339134316461
"184",2615,"3",3.25440222749995,0.0794280729055927
"185",2777,"3",3.26581742076028,0.084303158373335
"186",2872,"3",2.95520470109168,0.0797027282492511
"187",2987,"3",3.12008403748225,0.0835222428366547
"188",3174,"3",3.26168502707525,0.0796372462806263
"189",3261,"3",3.82888306246435,0.0887539600921714
"190",3268,"3",3.06757728684918,0.0864318715983055
"191",3322,"3",3.01606106531678,0.0859186109441856
"192",3505,"3",3.21564136198179,0.0890648865630032
"193",3532,"3",3.17471005337405,0.0926648375455979
"194",3580,"3",3.71035601777803,0.0916616274649799
"195",3598,"3",3.36670422713836,0.0832262523977033
"196",3653,"3",2.99458090204811,0.0881884364373309
"197",3841,"3",3.24887603399573,0.0845046319639633
"198",3883,"3",3.26298732219289,0.0845355558432344
"199",3936,"3",3.36197034062731,0.0909468854352968
"200",3971,"3",3.11027596767679,0.0854227004972544
"201",405,"4",3.57797323431397,0.0854387169080264
"202",411,"4",3.25816310721391,0.0885016095585465
"203",601,"4",2.99932936301662,0.0966596323889788
"204",673,"4",2.61819105384795,0.0909702833697416
"205",805,"4",3.07596710269049,0.0946900578825056
"206",817,"4",2.99265404374237,0.0829320184525986
"207",903,"4",3.15345432354245,0.0929239419351352
"208",1021,"4",3.17310111428111,0.0865807326858833
"209",1120,"4",3.25537732162723,0.0839124024266368
"210",1152,"4",3.28113634934701,0.0826709293295035
"211",1207,"4",3.02787131344545,0.0823472798318138
"212",1216,"4",3.03979848502251,0.0914341965529101
"213",1238,"4",3.163655343683,0.0920058514602901
"214",1261,"4",3.36164981623765,0.0836333876141379
"215",1397,"4",3.22743659569977,0.0955241471316441
"216",1467,"4",2.47332696672256,0.0903902765799254
"217",1573,"4",3.44556059809014,0.0952815222763496
"218",1703,"4",3.30240931212927,0.0946528467305057
"219",1718,"4",3.22752080884644,0.0894393964523181
"220",1743,"4",3.41194050922626,0.0969363899132282
"221",1780,"4",2.55861976924783,0.0930101926956927
"222",1879,"4",2.69868679702779,0.0931380644186678
"223",1951,"4",3.56017955734577,0.0886399810590553
"224",2003,"4",3.07279218760002,0.0878945643232504
"225",2027,"4",3.14593917794015,0.0930361625802836
"226",2035,"4",3.40653946128394,0.0885419303788591
"227",2073,"4",3.0754676027109,0.0857989208399039
"228",2084,"4",2.87786788056403,0.090196476730595
"229",2166,"4",2.92373509373815,0.0838986792874035
"230",2336,"4",2.98314907317088,0.0907848834786486
"231",2401,"4",3.37992902337467,0.0796059424414554
"232",2422,"4",3.07676576520923,0.0906533017812936
"233",2440,"4",3.34394109356853,0.097481215400677
"234",2615,"4",2.6238070498005,0.0840419430963771
"235",2777,"4",3.18184265749311,0.0822777523885919
"236",2872,"4",2.96086681027619,0.0885402420197695
"237",2987,"4",3.13559111666556,0.0910407804691308
"238",3174,"4",2.40433248936252,0.0859340015713235
"239",3261,"4",3.49067991805906,0.081845653054268
"240",3268,"4",3.07047413677834,0.0873010537673648
"241",3322,"4",3.15999373702972,0.0909094630873641
"242",3505,"4",3.16595829327745,0.101234839246342
"243",3532,"4",3.19394906072517,0.0896124457269481
"244",3580,"4",3.70550139516677,0.0893593456980201
"245",3598,"4",3.34087312033207,0.0903299445012247
"246",3653,"4",2.72232947449435,0.082643948817799
"247",3841,"4",3.29256084893627,0.0922426563503912
"248",3883,"4",3.42037542487947,0.0920385870622609
"249",3936,"4",3.27998248560349,0.0951219562480588
"250",3971,"4",3.17084248104183,0.0830995869916069
"251",405,"5",3.06919370968351,0.0853753375289029
"252",411,"5",3.21495073383717,0.082552240110611
"253",601,"5",3.02747875374583,0.0787839937218231
"254",673,"5",2.82168447888373,0.0940650776014332
"255",805,"5",3.25085009278716,0.0878542319847869
"256",817,"5",2.93738878950602,0.0973250148899504
"257",903,"5",3.15503283776379,0.0898923240729393
"258",1021,"5",3.16498170569319,0.0917113839102744
"259",1120,"5",3.33392056283063,0.0853149503628688
"260",1152,"5",3.12936236070563,0.0884390285865769
"261",1207,"5",3.03528910072411,0.0871592143832247
"262",1216,"5",3.14450154608356,0.0839124024266368
"263",1238,"5",3.14019817251131,0.0919723093528924
"264",1261,"5",3.26506883182858,0.0891873215312388
"265",1397,"5",2.94619591296723,0.0955724772352114
"266",1467,"5",2.78373316712459,0.0826980363573407
"267",1573,"5",3.31397975451653,0.0850760919566699
"268",1703,"5",2.92633894815328,0.0859845452230834
"269",1718,"5",3.23245713753655,0.0962655830283946
"270",1743,"5",3.15365040151908,0.0870057958610393
"271",1780,"5",3.07514617069585,0.0868849754270521
"272",1879,"5",2.6652693099816,0.092867920184359
"273",1951,"5",3.34656812764235,0.0826295789918403
"274",2003,"5",3.08411149922442,0.0853001599925995
"275",2027,"5",2.97868864228145,0.0836465044236737
"276",2035,"5",3.38852161020945,0.0817681689331554
"277",2073,"5",2.99299426602091,0.100765375292186
"278",2084,"5",2.99620741299154,0.0853688071635482
"279",2166,"5",2.7846548049901,0.0894910751757787
"280",2336,"5",2.98850692630977,0.0814424561396772
"281",2401,"5",3.24710951796237,0.0862583728587454
"282",2422,"5",3.34431384446344,0.098258184250866
"283",2440,"5",3.06474359594292,0.0901828807403122
"284",2615,"5",2.82759245234743,0.0841379793445657
"285",2777,"5",3.05404154881484,0.0879405713842073
"286",2872,"5",2.96313455465229,0.0768197921890472
"287",2987,"5",3.10613813274362,0.0973250148899504
"288",3174,"5",2.78540439722097,0.0899555149603422
"289",3261,"5",3.20029122394184,0.0854618364422372
"290",3268,"5",3.06142307560241,0.0893823694603435
"291",3322,"5",2.97858274617478,0.0893237663952062
"292",3505,"5",3.15521538529449,0.0933319989154308
"293",3532,"5",3.17800850347688,0.0871076956979401
"294",3580,"5",3.64472677834301,0.081622984238313
"295",3598,"5",3.23824544763127,0.0843867178560857
"296",3653,"5",2.6427321140348,0.0901486015334533
"297",3841,"5",3.2626339940405,0.0883775928435422
"298",3883,"5",3.2657353744209,0.0931044193550094
"299",3936,"5",3.28633788616675,0.089665592520605
"300",3971,"5",3.08502707300228,0.0880495375769549
"301",405,"6",3.28029239084032,0.0875311412477837
"302",411,"6",3.28897095813644,0.0884659081544308
"303",601,"6",3.09179095488954,0.0953727622269759
"304",673,"6",2.99596537310817,0.0853112179428752
"305",805,"6",3.0861693884275,0.0861963696177322
"306",817,"6",3.02661258954747,0.0867678838625818
"307",903,"6",3.15285108170804,0.0803142853080966
"308",1021,"6",3.17422173439118,0.0886891284380186
"309",1120,"6",3.41405740048159,0.0887823610737499
"310",1152,"6",3.22044843669238,0.08771496723958
"311",1207,"6",3.13058850152122,0.0827041071324443
"312",1216,"6",3.09807463016723,0.09436836423138
"313",1238,"6",3.15639531312667,0.0912151115476712
"314",1261,"6",3.14035778554342,0.0949339134316461
"315",1397,"6",3.39874489251633,0.09436836423138
"316",1467,"6",2.72777385605435,0.0834138948764644
"317",1573,"6",3.12125491661975,0.0840513211557104
"318",1703,"6",3.71956075591822,0.0953734796698834
"319",1718,"6",3.27568305544525,0.0862991661676183
"320",1743,"6",3.01935552852685,0.084075132846418
"321",1780,"6",3.64832524504444,0.090926737100593
"322",1879,"6",2.67449036150819,0.0847138860453358
"323",1951,"6",3.41644975353626,0.0870245788404032
"324",2003,"6",3.0770351155181,0.0841857718298771
"325",2027,"6",3.33907466351291,0.0863371717454976
"326",2035,"6",3.37715104849482,0.074426612113887
"327",2073,"6",3.02644732128677,0.0830739435501536
"328",2084,"6",2.84133156944244,0.0863460749008664
"329",2166,"6",3.04336542723262,0.0917313326019224
"330",2336,"6",3.00942467845254,0.0875313411405487
"331",2401,"6",3.3234045836936,0.0882964786110113
"332",2422,"6",3.44679981766951,0.0897751680738007
"333",2440,"6",3.06643237220116,0.0919662772947252
"334",2615,"6",3.49271810341462,0.0887629816890284
"335",2777,"6",3.14585017675605,0.0784631866670059
"336",2872,"6",2.9583909238386,0.0861085775828257
"337",2987,"6",3.08795753573741,0.0801744053623864
"338",3174,"6",3.02540643167892,0.0783811217005772
"339",3261,"6",3.70620305088691,0.0945011470395194
"340",3268,"6",3.05445554943676,0.0890717105881164
"341",3322,"6",3.06693291585905,0.0837192792675915
"342",3505,"6",3.22022933717388,0.0841477918028389
"343",3532,"6",3.18429219537021,0.0822461516516475
"344",3580,"6",3.65190002193476,0.0863347210578161
"345",3598,"6",3.40245244793662,0.077367285969966
"346",3653,"6",2.66624741443524,0.0895205005534606
"347",3841,"6",3.35917022653456,0.0896721175113827
"348",3883,"6",3.49443589727806,0.0896530779556928
"349",3936,"6",3.29459078347417,0.0963338896007766
"350",3971,"6",3.10701307388484,0.0858493215795263
"351",405,"7",3.05133857598565,0.0843862013001166
"352",411,"7",3.31178661370817,0.0866239478992372
"353",601,"7",3.028911420933,0.0872330380195586
"354",673,"7",2.77313902800978,0.0925318214832755
"355",805,"7",2.99769470887477,0.0880085755310864
"356",817,"7",3.04777342033803,0.0824658118545591
"357",903,"7",3.15488364258822,0.0943862097993085
"358",1021,"7",3.12685859038303,0.0958587105311538
"359",1120,"7",3.18096151070852,0.0846368919508754
"360",1152,"7",3.23444557852131,0.0791665927985548
"361",1207,"7",3.00916867877204,0.0850091784675931
"362",1216,"7",3.17722558671829,0.08554059224614
"363",1238,"7",3.1572539315587,0.0854102432759015
"364",1261,"7",3.31683908751541,0.0862269671278398
"365",1397,"7",3.48763029907001,0.0775673103829018
"366",1467,"7",2.45831010887185,0.0809363106912855
"367",1573,"7",3.09436122601833,0.0903299445012247
"368",1703,"7",3.00447290088996,0.0965712937096405
"369",1718,"7",3.26467703292658,0.0849085197479371
"370",1743,"7",3.20335205422646,0.0983225470325364
"371",1780,"7",2.64618017107378,0.0871694329868884
"372",1879,"7",2.69690301777867,0.0894598870932067
"373",1951,"7",3.32541552898941,0.0802447367893738
"374",2003,"7",3.07743299568364,0.0876860600897903
"375",2027,"7",3.14747773741604,0.0777263697074762
"376",2035,"7",3.39052304107408,0.0867356133139265
"377",2073,"7",2.97930141227703,0.0904589072441578
"378",2084,"7",3.1235989225655,0.0887961527670683
"379",2166,"7",3.06527352914066,0.0858567572124782
"380",2336,"7",2.96570309437237,0.0769430253120049
"381",2401,"7",3.29245027507676,0.0877541640680244
"382",2422,"7",3.29359510201957,0.0863280140112775
"383",2440,"7",3.18719792277809,0.0865483778106208
"384",2615,"7",3.19346679753308,0.0872727728837784
"385",2777,"7",3.32250999046199,0.0780641798011391
"386",2872,"7",2.95712909383235,0.0821736084314416
"387",2987,"7",3.13979733061217,0.0899281786440082
"388",3174,"7",2.7985403270687,0.0850495797840633
"389",3261,"7",3.50396856600005,0.0894752030644365
"390",3268,"7",3.05555818002224,0.084704574948222
"391",3322,"7",2.97545116403182,0.0877344317148037
"392",3505,"7",3.34147652119974,0.0924236132834887
"393",3532,"7",3.18379786578207,0.0868124289478796
"394",3580,"7",3.68136797485246,0.0913438093673383
"395",3598,"7",3.38587639709897,0.0859340015713235
"396",3653,"7",2.4351882382645,0.0889067485620514
"397",3841,"7",3.1579622335853,0.0823133861355758
"398",3883,"7",3.12055274006704,0.086381839367561
"399",3936,"7",3.30641821785408,0.0839595198928187
"400",3971,"7",3.10686087978983,0.0936692675658116
"401",405,"8",4.03163745037226,0.0921301857224536
"402",411,"8",3.29477391230401,0.0941392587572962
"403",601,"8",3.01790051938317,0.0917129616633021
"404",673,"8",3.124639285485,0.0818831025093877
"405",805,"8",3.21634874389396,0.079996499081064
"406",817,"8",2.92484270176225,0.0829730999134725
"407",903,"8",3.15314887070454,0.0841486356525064
"408",1021,"8",3.18668010590424,0.0894995566659649
"409",1120,"8",3.18417369034526,0.0884160644655519
"410",1152,"8",3.19267647294766,0.0937109861304835
"411",1207,"8",3.08885964211569,0.0863084244303282
"412",1216,"8",3.27080329954494,0.0829659789928926
"413",1238,"8",3.11017226728841,0.0843137954005304
"414",1261,"8",3.20212673366468,0.0803261895158675
"415",1397,"8",3.39958754823432,0.0842354293885918
"416",1467,"8",3.39815902766452,0.0889820201282808
"417",1573,"8",3.4933339265455,0.093373138271255
"418",1703,"8",3.93054759106591,0.0808188654572238
"419",1718,"8",3.24717654904823,0.0968217790872454
"420",1743,"8",2.85705718394367,0.0827041071324443
"421",1780,"8",2.38205231445244,0.0821707196300811
"422",1879,"8",2.71959494475791,0.0863460749008664
"423",1951,"8",3.48520908193517,0.0763084365098668
"424",2003,"8",3.09311235842235,0.082874851228564
"425",2027,"8",3.14070361876528,0.0896597786050595
"426",2035,"8",3.38955828030443,0.0889266298185617
"427",2073,"8",3.10164903867462,0.081525161495465
"428",2084,"8",3.17156850351414,0.0888110590150779
"429",2166,"8",3.33828952148199,0.081525161495465
"430",2336,"8",2.97094197858187,0.0851497542124333
"431",2401,"8",3.33063406867109,0.0921922127857159
"432",2422,"8",3.31681865747654,0.0869690840169505
"433",2440,"8",3.17565941501287,0.0850862341264905
"434",2615,"8",2.56294943095889,0.0864799926303026
"435",2777,"8",3.24214029045163,0.0803111609520111
"436",2872,"8",2.96186374762149,0.081570721474472
"437",2987,"8",3.14610826340607,0.0965817918101582
"438",3174,"8",3.5907001178789,0.0926205899242871
"439",3261,"8",4.31682818624814,0.0904057919098411
"440",3268,"8",3.05958953658575,0.0841943900605325
"441",3322,"8",3.17483487299723,0.0841735474195643
"442",3505,"8",3.43830214158569,0.0818054496289798
"443",3532,"8",3.17739953407164,0.0869067723728993
"444",3580,"8",3.65210378040453,0.0933091884007515
"445",3598,"8",3.35746808158301,0.0874833538175281
"446",3653,"8",2.96324214050319,0.0858645542378475
"447",3841,"8",3.21213502125656,0.0863729886445241
"448",3883,"8",3.47767538224864,0.0874833538175281
"449",3936,"8",3.29173830325787,0.0847079832400187
"450",3971,"8",3.10007080919639,0.0902951581491267
"451",405,"9",3.43350229649492,0.0910549368306962
"452",411,"9",3.31854289303346,0.0840739869555465
"453",601,"9",3.28583840672594,0.0848364500394292
"454",673,"9",2.74769531620933,0.086691517836928
"455",805,"9",3.08221494562062,0.081520552264418
"456",817,"9",2.93175232097675,0.087876395184582
"457",903,"9",3.1537588621844,0.0851163439224475
"458",1021,"9",3.14130705907292,0.0953493196225397
"459",1120,"9",3.24336865935383,0.0803658366546359
"460",1152,"9",3.17502059408309,0.0825159241749995
"461",1207,"9",2.99243871458716,0.0821207532888414
"462",1216,"9",3.01313167330109,0.0861087329539178
"463",1238,"9",3.21078935982066,0.0819150245410145
"464",1261,"9",3.39438525706328,0.0820611043056629
"465",1397,"9",3.18797993388451,0.0885722775606372
"466",1467,"9",2.91017519159808,0.0805460169256088
"467",1573,"9",3.25560614555854,0.0921983293656065
"468",1703,"9",3.34648775169161,0.0820738190496581
"469",1718,"9",3.24994575450028,0.0934534498749913
"470",1743,"9",3.11017893670937,0.0910367088602482
"471",1780,"9",3.41264667249392,0.0900240154309179
"472",1879,"9",2.71583104532412,0.092508475086419
"473",1951,"9",3.45659573361952,0.0832677633054777
"474",2003,"9",3.08414434998899,0.0861596364614891
"475",2027,"9",2.93773539346298,0.0836019947219389
"476",2035,"9",3.40271154356704,0.0891449419949384
"477",2073,"9",2.83413473710924,0.0796059424414554
"478",2084,"9",3.29548175793949,0.0920653110303456
"479",2166,"9",3.23972351327528,0.0880442925979172
"480",2336,"9",2.95440236473425,0.089035030128158
"481",2401,"9",3.31135721701248,0.0914579993280968
"482",2422,"9",3.40768620764957,0.0848062610629571
"483",2440,"9",3.23878477936016,0.0938035736781719
"484",2615,"9",3.32814184157234,0.0896039494344997
"485",2777,"9",3.2451255443583,0.0925869009783146
"486",2872,"9",2.96331377678866,0.093944772806274
"487",2987,"9",3.13059643992559,0.0856685857849322
"488",3174,"9",3.09768134758331,0.0886824884382234
"489",3261,"9",3.5286006893137,0.0919930719717153
"490",3268,"9",3.06707264831171,0.091724440492263
"491",3322,"9",3.25684071247108,0.091403540083287
"492",3505,"9",3.169307313416,0.0949241136838433
"493",3532,"9",3.17936502610956,0.0772500486701669
"494",3580,"9",3.63289293081308,0.0896091063084422
"495",3598,"9",3.40551451349993,0.0886799170373446
"496",3653,"9",2.97051086645344,0.085969397497642
"497",3841,"9",3.23868093981739,0.0824276250198835
"498",3883,"9",3.44101670642707,0.0882603733714681
"499",3936,"9",3.29872884354191,0.0930411801473014
"500",3971,"9",3.15424370754914,0.0926127076188879
"501",405,"10",3.43090903960539,0.0858371485947149
"502",411,"10",3.42615225116579,0.0861596364614891
"503",601,"10",3.17513925441006,0.0949265315975948
"504",673,"10",3.03791759911905,0.0803658366546359
"505",805,"10",3.11426035914991,0.0923407302765312
"506",817,"10",3.02452714572801,0.091176020054591
"507",903,"10",3.15259908832856,0.0846441448813663
"508",1021,"10",3.19965723873327,0.0949724519368034
"509",1120,"10",3.13113533231426,0.0859012965981087
"510",1152,"10",3.23229277320559,0.0936991961072128
"511",1207,"10",3.14493479275416,0.0823749722761754
"512",1216,"10",3.09307766682357,0.0872297984926893
"513",1238,"10",3.20194763060984,0.0829083054913632
"514",1261,"10",3.49490387093206,0.0876989419744153
"515",1397,"10",3.13380853613813,0.0886872260321502
"516",1467,"10",3.33421671848173,0.0922284044302213
"517",1573,"10",3.40070903156428,0.0931258819650987
"518",1703,"10",3.54707459609972,0.0774303633789874
"519",1718,"10",3.23898344920305,0.0927635198132371
"520",1743,"10",3.37120678230864,0.0828004529010455
"521",1780,"10",3.28532331141485,0.084905782603454
"522",1879,"10",2.71982328321226,0.0895410190737533
"523",1951,"10",3.64155464553608,0.0859508654810553
"524",2003,"10",3.05609736828233,0.088965656440639
"525",2027,"10",3.11142263913767,0.0858608303126639
"526",2035,"10",3.45947600281636,0.0881971262035698
"527",2073,"10",3.08724326311422,0.0898710583968251
"528",2084,"10",3.1922031101369,0.083612749099933
"529",2166,"10",3.03436118054972,0.0902141603484281
"530",2336,"10",3.01754536635079,0.0902058919468696
"531",2401,"10",3.32945531879062,0.0871850655723451
"532",2422,"10",3.47118993164003,0.0814628159403744
"533",2440,"10",3.44954391550321,0.0877213558351467
"534",2615,"10",3.24339052275413,0.0883293333005146
"535",2777,"10",3.29173150912114,0.0806622733263008
"536",2872,"10",2.95834458746971,0.0889233072067801
"537",2987,"10",3.12782991732348,0.0913455990899643
"538",3174,"10",3.59795971609365,0.0779166676086747
"539",3261,"10",3.85366774905032,0.089416106593092
"540",3268,"10",3.06114357287425,0.0883769985898251
"541",3322,"10",3.27416600006664,0.0886122912218382
"542",3505,"10",3.24588111779298,0.0854375874339603
